900.41,62.89,75.37
984.63,57.51,68.92
922.64,61.37,73.55
987.6,57.34,68.72
911.78,62.1,74.43
897.09,63.12,75.65
859.58,65.88,78.95
1028.0,55.08,66.02
884.07,64.05,76.76
1048.65,54.0,64.72
932.86,60.7,72.75
880.08,64.34,77.11
943.61,60.01,71.92
948.81,59.68,71.53
862.4,65.66,78.69
1008.75,56.13,67.28
922.12,61.41,73.6
907.49,62.4,74.78
979.63,57.8,69.28
952.13,59.47,71.28
