154963.07,56.29,69.8
158627.75,54.99,68.19
173074.73,50.4,62.5
177793.83,49.06,60.84
152522.93,57.19,70.92
173326.63,50.32,62.41
180213.28,48.4,60.02
172968.83,50.43,62.54
151736.99,57.48,71.29
173446.46,50.29,62.36
176596.42,49.39,61.25
172267.82,50.63,62.79
158664.86,54.97,68.17
177219.71,49.22,61.04
172080.76,50.69,62.86
176519.13,49.41,61.28
157959.54,55.22,68.48
176151.87,49.52,61.41
165245.32,52.79,65.46
146188.24,59.67,73.99
