180462.67,48.34,59.94
205772.81,42.39,52.57
195096.4,44.71,55.44
185992.51,46.9,58.16
214108.18,40.74,50.52
189880.35,45.94,56.97
183790.13,47.46,58.85
201188.38,43.36,53.77
193208.04,45.15,55.99
170806.66,51.07,63.33
205831.23,42.38,52.55
202730.08,43.03,53.36
203833.67,42.79,53.07
192642.45,45.28,56.15
192418.87,45.33,56.22
201741.45,43.24,53.62
193119.81,45.17,56.01
201399.58,43.31,53.71
197445.08,44.18,54.78
194454.63,44.86,55.63
