226026.79,20.52,22.47
220310.37,21.05,23.06
223319.11,20.77,22.75
232797.05,19.92,21.82
222493.96,20.84,22.83
243688.03,19.03,20.84
226496.15,20.47,22.43
232128.35,19.98,21.88
237520.81,19.52,21.39
236998.74,19.57,21.43
240112.47,19.31,21.15
227171.26,20.41,22.36
217808.27,21.29,23.32
239413.08,19.37,21.22
237613.54,19.52,21.38
217463.17,21.32,23.36
225733.15,20.54,22.5
224414.91,20.66,22.63
232825.97,19.92,21.82
236892.88,19.58,21.44
