1265.74,44.74,53.62
1280.15,44.23,53.01
1227.94,46.12,55.27
1245.69,45.46,54.48
1209.66,46.81,56.1
1231.22,45.99,55.12
1207.62,46.89,56.2
1279.25,44.27,53.05
1248.31,45.36,54.37
1158.63,48.87,58.57
1338.58,42.3,50.7
1251.91,45.23,54.21
1245.78,45.45,54.48
1178.35,48.06,57.59
1368.31,41.39,49.6
1183.49,47.85,57.34
1289.31,43.92,52.64
1247.67,45.39,54.39
1354.06,41.82,50.12
1298.52,43.61,52.26
