555.38,67.79,77.43
557.86,67.49,77.08
651.2,57.82,66.04
617.55,60.97,69.63
652.12,57.74,65.94
546.78,68.86,78.65
558.91,67.37,76.94
597.82,62.98,71.93
562.25,66.97,76.48
569.49,66.12,75.51
549.18,68.56,78.3
546.19,68.94,78.73
577.63,65.18,74.45
548.58,68.64,78.39
543.5,69.28,79.12
580.15,64.9,74.12
576.15,65.35,74.64
535.34,70.33,80.33
570.97,65.94,75.31
586.92,64.15,73.27
