9157.4,66.42,82.39
8812.19,69.02,85.62
9655.69,62.99,78.14
9226.03,65.92,81.78
10192.57,59.67,74.02
9809.83,62.0,76.91
9457.96,64.31,79.77
9738.65,62.45,77.47
10529.04,57.77,71.66
9820.17,61.93,76.83
8863.86,68.62,85.12
10302.1,59.04,73.24
9940.91,61.18,75.9
9518.69,63.9,79.26
8766.23,69.38,86.07
10089.32,60.28,74.78
9292.02,65.46,81.2
10090.81,60.27,74.77
9740.72,62.44,77.46
10163.88,59.84,74.23
