15583.87,44.69,50.77
15715.02,44.31,50.34
16344.43,42.61,48.4
13676.43,50.92,57.84
15506.64,44.91,51.02
14740.13,47.25,53.67
15912.29,43.77,49.72
15144.77,45.98,52.24
15455.8,45.06,51.19
15674.25,44.43,50.47
15430.21,45.13,51.27
16521.49,42.15,47.88
15680.68,44.41,50.45
15133.93,46.02,52.27
16610.63,41.93,47.63
14764.06,47.17,53.58
15092.36,46.14,52.42
14524.51,47.95,54.47
14954.66,46.57,52.9
15366.21,45.32,51.48
