210623.87,22.02,24.12
215277.33,21.54,23.59
198427.62,23.37,25.6
215874.71,21.48,23.53
213037.09,21.77,23.84
210546.92,22.02,24.12
207233.36,22.38,24.51
207209.34,22.38,24.51
218171.56,21.26,23.28
205628.77,22.55,24.7
218881.91,21.19,23.21
211400.27,21.94,24.03
217087.84,21.36,23.4
218053.05,21.27,23.29
208361.48,22.26,24.38
203237.89,22.82,24.99
210368.75,22.04,24.15
193801.98,23.93,26.21
215489.48,21.52,23.57
211254.53,21.95,24.04
